:>) ,True,False
"Nice game done well with a nice grafic, I liked the idea of bringing colors back to a cold world in black and white. Quite intuitive and not very long as the plot though I have to say that in some places to find the solution to the puzzles, you will be quite busy, but within a couple of hours you will reach the end. The advice, I found no bugs and in the settings you can clicking on ""Aid"" where in certain places or on certain objects will tell you to use the viewer to get a clue on what to do. ",True,False
"I died from the inside, scary ((( ",True,False
Pretty entertaining and interesting game. ,True,False
"yes, i like video game! ",True,False
ɴᴏᴡ ᴘʟᴀʏɪɴɢ: Combichrist - Never Surrender ─────────────────────────────────⚪──────────── ◄◄⠀▐▐ ⠀►►⠀⠀　　⠀ 3:37 / 4:47　　　　⠀ ──○─ ⠀　　　ᴴᴰ🔊 ,True,False
"10/10, would Mod again! But in all seriousness, I've clocked in nearly over 300 hours on this game alone - more than any other in my steam library. Yeah, it's bugged up to the eyeballs, and the occasional CTD can get a little frustrating, but I personally blame it on my inability to load Mod orders correctly, lol. There are plenty of fixes out there; and considering the sheer mammoth size of the modding community, there are countless ways to renovate, enhance and completely alter the experience each play through. You get out what you put in with this one I'm afraid. I wouldn't recommend it for those who don't care much for modding, aren't too savvy with mods, or simply don't want to sink the time and effort into finding and installing them (correctly). The stability of the game may suffer for it (at times), but if you've set up your mods correctly the collateral damage is pretty unnoticeable, and will only rear its ugly head from time to time. Some mods even exist to minimize/fix certain problems that exist in the vanilla game, or as a by-product of other mods. Suffice it to say, if you're inclined to buy this game and you find yourself enjoying the experience, You'll be spoilt for choice, and replaying the game over and over again to sample all that the game, and the modding community, has to offer! ",True,False
Flew to other planets ,True,False
I used to play PS2 most like this movie + Dynasty Warriors 3 and change to play. ,True,False
this game fun uno with friends and family ,True,False
"""If you don't play, that's pretty good."" 8/10 - Point for the absence of caravans and so that they can be robbed - Point because 9/10 is at least an endless summer ",True,False
"In order not to be considered quite rich Buratina, for a start. Oculus Rift CV1 with two Touch controllers I took in the fall of 2018 for. He also had to take a third sensor for 3.5k on Avito, so that he would not lose me when I turn my back to the two front ones. The total is not that expensive compared to current prices for the Rift S () and the newfangled Valve Index (frenzied). I crank everything to the maximum and everything flies on Core i7 7700k, 16 Gb RAM and RTX 2070. Although the game swears in the menu for too high settings. Perhaps there was no point in twisting everything to max, since the resolution in the Rift CV1 is FullHD for each eye. In new helmets, the resolution is already higher, but I will not see these textures. It plays great with two Oculus Touch controllers. Unless, due to the location of my sensors, they did not see my hands quite close to the floor, which is needed a couple of times in the game when defusing mines. But this is solely due to the configuration of the furniture in my room. And so shooting, reloading weapons, soft pleasant vibration, everything is available. To move, of course, is better with the stick, I have long been accustomed to VR and I do not feel sick. If you've played VR games with hand controllers, there aren't many new things here. In the same Robo Recall, there were shotguns / rifles hanging from the back, then Alix takes out ammunition from his backpack. The game takes quite a long time, I went through the game for several evenings for three hours per call, the batteries in the controllers were already dead, I had to change. If you played Half-Life 2 voraciously while still on a pirate, where after each download you had to write ""ai_disable 0"" in the console so that NPCs would not be dummies, then you do not need to explain anything. As soon as you start to get a little bored in the second half of the game, Jeff appears. Cool guy, I advise everyone to meet. And just brilliant game design. The same map at the zoo is beautiful. The ending is full of surrealism in the spirit of Dali. In general, there is even nothing to talk about. If you have a VR headset, then you are already playing it. ",True,False
This is one of the most scary and in the same time brilliant survival horror games i've ever played! Another great peace of art  CAPCOM gives us! Wating for remake of RE 3 soon! ,True,False
Cool little game. It's nice to have someone to play with. ,True,False
"Mom, bring my sniper here right now. ",True,False
"Easily the best  platformer or  metroidvania I've ever  had the  opportunity  to play. Each enemy makes you adapt  in a different  way, each  corner holds a  surprise.  The  boss fights are challenging,   but  fair and damn  memorable. The atmosphere is incredible, the music  is perfect, and the graphics are  a piece of art. ",True,False
this game is worth buying but driving physics are same like driving shopping cart full of bricks ,True,False
"After some comments from netizens, the second dlc can be used as beta. I apologize for the comments I made before and give a good comment. ",True,False
<3 ,True,False
Very good game ,True,False
Can't get PUBG ?? Here is the free Battle Royale I think it is worth downloading with its great deficiencies ,True,True
Soundtrack gave me shivers. Worth the pain of dying ,True,False
good game ,True,False
Happy ,True,False
Probably the best story based game ever and out there is steam market. ,True,False
"Okay if you see the Witcher article, you already understand that it is a masterpiece ",True,False
The Witcher is a great RPG to have and probably the best from the trilogy although this game doesn't have controller support and relies on keyboard and mouse for the controls which will put some people off. The game was released in 2008 and has aged well with the graphics still looking nice after all this time. The gameplay is addictive with a good story to boot. I would recommend getting the full trilogy. ,True,False
Good Game 8/8 M8 ,True,False
"By the time I reach 2000 hours, I should be able to realize ————————————— 3000 hours. When the East China Sea rises and the west falls ",True,False
"I have to sa this game raised more questions the more i played this little tale. The game is featured on the visual life through the eyes of a kid , Adult and old man. Its short and simple but still plays with your emotion. Its free and well worth the time. ",True,True
"2 Words to describe this programm: Masterpiece Baby. Reasons: +Animated anime tities [CHECK] +Panties and fanservice [CHECK] +4k Walpaper for free [CHECK] +Wallpapers that take more power than vrchat [CHECK] +frequent updated [CHECK] I don't want to write anymore, but i hope you get the point. It is great ",True,True
days ,True,False
The best zombie game to date ,True,False
